"index","Date","Open","High","Low","Close"
"2569",2011-03-21,1281.65,1300.58,1281.65,1298.38
"2570",2011-03-22,1298.29,1299.35,1292.7,1293.77
"2571",2011-03-23,1292.19,1300.51,1284.05,1297.54
"2572",2011-03-24,1300.61,1311.34,1297.74,1309.66
"2573",2011-03-25,1311.8,1319.18,1310.15,1313.8
"2574",2011-03-28,1315.45,1319.74,1310.19,1310.19
"2575",2011-03-29,1309.37,1319.45,1305.26,1319.44
"2576",2011-03-30,1321.89,1331.74,1321.89,1328.26
"2577",2011-03-31,1327.44,1329.77,1325.03,1325.83
"2578",2011-04-01,1329.48,1337.85,1328.89,1332.41
"2579",2011-04-04,1333.56,1336.74,1329.1,1332.87
"2580",2011-04-05,1332.03,1338.21,1330.03,1332.63
"2581",2011-04-06,1335.94,1339.38,1331.09,1335.54
"2582",2011-04-07,1334.82,1338.8,1326.56,1333.51
"2583",2011-04-08,1336.16,1339.46,1322.94,1328.17
"2584",2011-04-11,1329.01,1333.77,1321.06,1324.46
"2585",2011-04-12,1321.96,1321.96,1309.51,1314.16
"2586",2011-04-13,1314.03,1321.35,1309.19,1314.41
"2587",2011-04-14,1311.13,1316.79,1302.42,1314.52
"2588",2011-04-15,1314.54,1322.88,1313.68,1319.68
"2589",2011-04-18,1313.35,1313.35,1294.7,1305.14
"2590",2011-04-19,1305.99,1312.7,1303.97,1312.62
"2591",2011-04-20,1319.12,1332.66,1319.12,1330.36
"2592",2011-04-21,1333.23,1337.49,1332.83,1337.38
"2593",2011-04-25,1337.14,1337.55,1331.47,1335.25
"2594",2011-04-26,1336.75,1349.55,1336.75,1347.24
"2595",2011-04-27,1348.43,1357.49,1344.25,1355.66
"2596",2011-04-28,1353.86,1361.71,1353.6,1360.48
"2597",2011-04-29,1360.14,1364.56,1358.69,1363.61
"2598",2011-05-02,1365.21,1370.58,1358.59,1361.22
"2599",2011-05-03,1359.76,1360.84,1349.52,1356.62
"2600",2011-05-04,1355.9,1355.9,1341.5,1347.32
"2601",2011-05-05,1344.16,1348,1329.17,1335.1
"2602",2011-05-06,1340.24,1354.36,1335.58,1340.2
"2603",2011-05-09,1340.2,1349.44,1338.64,1346.29
"2604",2011-05-10,1348.34,1359.44,1348.34,1357.16
"2605",2011-05-11,1354.51,1354.51,1336.36,1342.08
"2606",2011-05-12,1339.39,1351.05,1332.03,1348.65
"2607",2011-05-13,1348.69,1350.47,1333.36,1337.77
"2608",2011-05-16,1334.77,1343.33,1327.32,1329.47
"2609",2011-05-17,1326.1,1330.42,1318.51,1328.98
"2610",2011-05-18,1328.54,1341.82,1326.59,1340.68
"2611",2011-05-19,1342.4,1346.82,1336.36,1343.6
"2612",2011-05-20,1342,1342,1330.67,1333.27
"2613",2011-05-23,1333.07,1333.07,1312.88,1317.37
"2614",2011-05-24,1317.7,1323.72,1313.87,1316.28
"2615",2011-05-25,1316.36,1325.86,1311.8,1320.47
"2616",2011-05-26,1320.64,1328.51,1314.41,1325.69
"2617",2011-05-27,1325.69,1334.62,1325.69,1331.1
"2618",2011-05-31,1331.1,1345.2,1331.1,1345.2
"2619",2011-06-01,1345.2,1345.2,1313.71,1314.55
"2620",2011-06-02,1314.55,1318.03,1305.61,1312.94
"2621",2011-06-03,1312.94,1312.94,1297.9,1300.16
"2622",2011-06-06,1300.26,1300.26,1284.72,1286.17
"2623",2011-06-07,1286.31,1296.22,1284.74,1284.94
"2624",2011-06-08,1284.63,1287.04,1277.42,1279.56
"2625",2011-06-09,1279.63,1294.54,1279.63,1289
"2626",2011-06-10,1288.6,1288.6,1268.28,1270.98
"2627",2011-06-13,1271.31,1277.04,1265.64,1271.83
"2628",2011-06-14,1272.22,1292.5,1272.22,1287.87
"2629",2011-06-15,1287.87,1287.87,1261.9,1265.42
"2630",2011-06-16,1265.53,1274.11,1258.07,1267.64
"2631",2011-06-17,1268.58,1279.82,1267.4,1271.5
"2632",2011-06-20,1271.5,1280.42,1267.56,1278.36
"2633",2011-06-21,1278.4,1297.62,1278.4,1295.52
"2634",2011-06-22,1295.48,1298.61,1286.79,1287.14
"2635",2011-06-23,1286.6,1286.6,1262.87,1283.5
"2636",2011-06-24,1283.04,1283.93,1267.24,1268.45
"2637",2011-06-27,1268.44,1284.91,1267.53,1280.1
"2638",2011-06-28,1280.21,1296.8,1280.21,1296.67
"2639",2011-06-29,1296.85,1309.21,1296.85,1307.41
"2640",2011-06-30,1307.64,1321.97,1307.64,1320.64
"2641",2011-07-01,1320.64,1341.01,1318.18,1339.67
"2642",2011-07-05,1339.59,1340.89,1334.3,1337.88
"2643",2011-07-06,1337.56,1340.94,1330.92,1339.22
"2644",2011-07-07,1339.62,1356.48,1339.62,1353.22
"2645",2011-07-08,1352.39,1352.39,1333.71,1343.8
"2646",2011-07-11,1343.31,1343.31,1316.42,1319.49
"2647",2011-07-12,1319.61,1327.17,1313.33,1313.64
"2648",2011-07-13,1314.45,1331.48,1314.45,1317.72
"2649",2011-07-14,1317.74,1326.88,1306.51,1308.87
"2650",2011-07-15,1308.87,1317.7,1307.52,1316.14
"2651",2011-07-18,1315.94,1315.94,1295.92,1305.44
"2652",2011-07-19,1307.07,1328.14,1307.07,1326.73
"2653",2011-07-20,1328.66,1330.43,1323.65,1325.84
"2654",2011-07-21,1325.65,1347,1325.65,1343.8
"2655",2011-07-22,1343.8,1346.1,1336.95,1345.02
"2656",2011-07-25,1344.32,1344.32,1331.09,1337.43
"2657",2011-07-26,1337.39,1338.51,1329.59,1331.94
"2658",2011-07-27,1331.91,1331.91,1303.49,1304.89
"2659",2011-07-28,1304.84,1316.32,1299.16,1300.67
"2660",2011-07-29,1300.12,1304.16,1282.86,1292.28
"2661",2011-08-01,1292.59,1307.38,1274.73,1286.94
"2662",2011-08-02,1286.56,1286.56,1254.03,1254.05
"2663",2011-08-03,1254.25,1261.2,1234.56,1260.34
"2664",2011-08-04,1260.23,1260.23,1199.54,1200.07
"2665",2011-08-05,1200.28,1218.11,1168.09,1199.38
"2666",2011-08-08,1198.48,1198.48,1119.28,1119.46
"2667",2011-08-09,1120.23,1172.88,1101.54,1172.53
"2668",2011-08-10,1171.77,1171.77,1118.01,1120.76
"2669",2011-08-11,1121.3,1186.29,1121.3,1172.64
"2670",2011-08-12,1172.87,1189.04,1170.74,1178.81
"2671",2011-08-15,1178.86,1204.49,1178.86,1204.49
"2672",2011-08-16,1204.22,1204.22,1180.53,1192.76
"2673",2011-08-17,1192.89,1208.47,1184.36,1193.89
"2674",2011-08-18,1189.62,1189.62,1131.03,1140.65
"2675",2011-08-19,1140.47,1154.54,1122.05,1123.53
"2676",2011-08-22,1123.55,1145.49,1121.09,1123.82
"2677",2011-08-23,1124.36,1162.35,1122.91,1162.35
"2678",2011-08-24,1162.16,1178.56,1156.3,1177.6
"2679",2011-08-25,1176.69,1190.68,1155.47,1159.27
"2680",2011-08-26,1158.85,1181.23,1135.91,1176.8
"2681",2011-08-29,1177.91,1210.28,1177.91,1210.08
"2682",2011-08-30,1209.76,1220.1,1195.77,1212.92
"2683",2011-08-31,1213,1230.71,1209.35,1218.89
"2684",2011-09-01,1219.12,1229.29,1203.85,1204.42
"2685",2011-09-02,1203.9,1203.9,1170.56,1173.97
"2686",2011-09-06,1173.97,1173.97,1140.13,1165.24
"2687",2011-09-07,1165.85,1198.62,1165.85,1198.62
"2688",2011-09-08,1197.98,1204.4,1183.34,1185.9
"2689",2011-09-09,1185.37,1185.37,1148.37,1154.23
"2690",2011-09-12,1153.5,1162.52,1136.07,1162.27
"2691",2011-09-13,1162.59,1176.41,1157.44,1172.87
"2692",2011-09-14,1173.32,1202.38,1162.73,1188.68
"2693",2011-09-15,1189.44,1209.11,1189.44,1209.11
"2694",2011-09-16,1209.21,1220.06,1204.46,1216.01
"2695",2011-09-19,1214.99,1214.99,1188.36,1204.09
"2696",2011-09-20,1204.5,1220.39,1201.29,1202.09
"2697",2011-09-21,1203.63,1206.3,1166.21,1166.76
"2698",2011-09-22,1164.55,1164.55,1114.22,1129.56
"2699",2011-09-23,1128.82,1141.72,1121.36,1136.43
"2700",2011-09-26,1136.91,1164.19,1131.07,1162.95
"2701",2011-09-27,1163.32,1195.86,1163.32,1175.38
"2702",2011-09-28,1175.39,1184.71,1150.4,1151.06
"2703",2011-09-29,1151.74,1175.87,1139.93,1160.4
"2704",2011-09-30,1159.93,1159.93,1131.34,1131.42
"2705",2011-10-03,1131.21,1138.99,1098.92,1099.23
"2706",2011-10-04,1097.42,1125.12,1074.77,1123.95
"2707",2011-10-05,1124.03,1146.07,1115.68,1144.03
"2708",2011-10-06,1144.11,1165.55,1134.95,1164.97
"2709",2011-10-07,1165.03,1171.4,1150.26,1155.46
"2710",2011-10-10,1158.15,1194.91,1158.15,1194.89
"2711",2011-10-11,1194.6,1199.24,1187.3,1195.54
"2712",2011-10-12,1196.19,1220.25,1196.19,1207.25
"2713",2011-10-13,1206.96,1207.46,1190.58,1203.66
"2714",2011-10-14,1205.65,1224.61,1205.65,1224.58
"2715",2011-10-17,1224.47,1224.47,1198.55,1200.86
"2716",2011-10-18,1200.75,1233.1,1191.48,1225.38
"2717",2011-10-19,1223.46,1229.64,1206.31,1209.88
"2718",2011-10-20,1209.92,1219.53,1197.34,1215.39
"2719",2011-10-21,1215.39,1239.03,1215.39,1238.25
"2720",2011-10-24,1238.72,1256.55,1238.72,1254.19
"2721",2011-10-25,1254.19,1254.19,1226.79,1229.05
"2722",2011-10-26,1229.17,1246.28,1221.06,1242
"2723",2011-10-27,1243.97,1292.66,1243.97,1284.59
"2724",2011-10-28,1284.39,1287.08,1277.01,1285.09
"2725",2011-10-31,1284.96,1284.96,1253.16,1253.3
"2726",2011-11-01,1251,1251,1215.42,1218.28
"2727",2011-11-02,1219.62,1242.48,1219.62,1237.9
"2728",2011-11-03,1238.25,1263.21,1234.81,1261.15
"2729",2011-11-04,1260.82,1260.82,1238.92,1253.23
"2730",2011-11-07,1253.21,1261.7,1240.75,1261.12
"2731",2011-11-08,1261.12,1277.55,1254.99,1275.92
"2732",2011-11-09,1275.18,1275.18,1226.64,1229.1
"2733",2011-11-10,1229.59,1246.22,1227.7,1239.69
"2734",2011-11-11,1240.12,1266.98,1240.12,1263.85
"2735",2011-11-14,1263.85,1263.85,1246.68,1251.78
"2736",2011-11-15,1251.7,1264.25,1244.34,1257.81
"2737",2011-11-16,1257.81,1259.61,1235.67,1236.91
"2738",2011-11-17,1236.56,1237.73,1209.43,1216.13
"2739",2011-11-18,1213.19,1223.51,1211.36,1215.65
"2740",2011-11-21,1215.62,1215.62,1183.16,1192.98
"2741",2011-11-22,1192.98,1196.81,1181.65,1188.04
"2742",2011-11-23,1187.48,1187.48,1161.79,1161.79
"2743",2011-11-25,1161.41,1172.66,1158.66,1158.67
"2744",2011-11-28,1158.67,1197.35,1158.67,1192.55
"2745",2011-11-29,1192.56,1203.67,1191.8,1195.19
"2746",2011-11-30,1196.72,1247.11,1196.72,1246.96
"2747",2011-12-01,1246.91,1251.09,1239.73,1244.58
"2748",2011-12-02,1246.03,1260.08,1243.35,1244.28
"2749",2011-12-05,1244.33,1266.73,1244.33,1257.08
"2750",2011-12-06,1257.19,1266.03,1253.03,1258.47
"2751",2011-12-07,1258.14,1267.06,1244.8,1261.01
"2752",2011-12-08,1260.87,1260.87,1231.47,1234.35
"2753",2011-12-09,1234.48,1258.25,1234.48,1255.19
"2754",2011-12-12,1255.05,1255.05,1227.25,1236.47
"2755",2011-12-13,1236.83,1249.86,1219.43,1225.73
"2756",2011-12-14,1225.73,1225.73,1209.47,1211.82
"2757",2011-12-15,1212.12,1225.6,1212.12,1215.75
"2758",2011-12-16,1216.09,1231.04,1215.2,1219.66
"2759",2011-12-19,1219.74,1224.57,1202.37,1205.35
"2760",2011-12-20,1205.72,1242.82,1205.72,1241.3
"2761",2011-12-21,1241.25,1245.09,1229.51,1243.72
"2762",2011-12-22,1243.72,1255.22,1243.72,1254
"2763",2011-12-23,1254,1265.42,1254,1265.33
"2764",2011-12-27,1265.02,1269.37,1262.3,1265.43
"2765",2011-12-28,1265.38,1265.85,1248.64,1249.64
"2766",2011-12-29,1249.75,1263.54,1249.75,1263.02
"2767",2011-12-30,1262.82,1264.12,1257.46,1257.6
"2768",2012-01-03,1258.86,1284.62,1258.86,1277.06
"2769",2012-01-04,1277.03,1278.73,1268.1,1277.3
"2770",2012-01-05,1277.3,1283.05,1265.26,1281.06
"2771",2012-01-06,1280.93,1281.84,1273.34,1277.81
"2772",2012-01-09,1277.83,1281.99,1274.55,1280.7
"2773",2012-01-10,1280.77,1296.46,1280.77,1292.08
"2774",2012-01-11,1292.02,1293.8,1285.41,1292.48
"2775",2012-01-12,1292.48,1296.82,1285.77,1295.5
"2776",2012-01-13,1294.82,1294.82,1277.58,1289.09
"2777",2012-01-17,1290.22,1303,1290.22,1293.67
"2778",2012-01-18,1293.65,1308.11,1290.99,1308.04
"2779",2012-01-19,1308.07,1315.49,1308.07,1314.5
"2780",2012-01-20,1314.49,1315.38,1309.17,1315.38
"2781",2012-01-23,1315.29,1322.28,1309.89,1316
"2782",2012-01-24,1315.96,1315.96,1306.06,1314.65
"2783",2012-01-25,1314.4,1328.3,1307.65,1326.05
"2784",2012-01-26,1326.28,1333.47,1313.6,1318.43
"2785",2012-01-27,1318.25,1320.06,1311.72,1316.33
"2786",2012-01-30,1316.16,1316.16,1300.49,1313.01
"2787",2012-01-31,1313.53,1321.41,1306.69,1312.41
"2788",2012-02-01,1312.45,1330.52,1312.45,1324.09
"2789",2012-02-02,1324.24,1329.19,1321.57,1325.54
"2790",2012-02-03,1326.21,1345.34,1326.21,1344.9
"2791",2012-02-06,1344.32,1344.36,1337.52,1344.33
"2792",2012-02-07,1344.33,1349.24,1335.92,1347.05
"2793",2012-02-08,1347.04,1351,1341.95,1349.96
"2794",2012-02-09,1349.97,1354.32,1344.63,1351.95
"2795",2012-02-10,1351.21,1351.21,1337.35,1342.64
"2796",2012-02-13,1343.06,1353.35,1343.06,1351.77
"2797",2012-02-14,1351.3,1351.3,1340.83,1350.5
"2798",2012-02-15,1350.52,1355.87,1340.8,1343.23
"2799",2012-02-16,1342.61,1359.02,1341.22,1358.04
"2800",2012-02-17,1358.06,1363.4,1357.24,1361.23
"2801",2012-02-21,1361.22,1367.76,1358.11,1362.21
"2802",2012-02-22,1362.11,1362.7,1355.53,1357.66
"2803",2012-02-23,1357.53,1364.24,1352.28,1363.46
"2804",2012-02-24,1363.46,1368.92,1363.46,1365.74
"2805",2012-02-27,1365.2,1371.94,1354.92,1367.59
"2806",2012-02-28,1367.56,1373.09,1365.97,1372.18
"2807",2012-02-29,1372.2,1378.04,1363.81,1365.68
"2808",2012-03-01,1365.9,1376.17,1365.9,1374.09
"2809",2012-03-02,1374.09,1374.53,1366.42,1369.63
"2810",2012-03-05,1369.59,1369.59,1359.13,1364.33
"2811",2012-03-06,1363.63,1363.63,1340.03,1343.36
"2812",2012-03-07,1343.39,1354.85,1343.39,1352.63
"2813",2012-03-08,1352.65,1368.72,1352.65,1365.91
"2814",2012-03-09,1365.97,1374.76,1365.97,1370.87
"2815",2012-03-12,1370.78,1373.04,1366.69,1371.09
"2816",2012-03-13,1371.92,1396.13,1371.92,1395.95
"2817",2012-03-14,1395.95,1399.42,1389.97,1394.28
"2818",2012-03-15,1394.17,1402.63,1392.78,1402.6
"2819",2012-03-16,1402.55,1405.88,1401.47,1404.17
"2820",2012-03-19,1404.17,1414,1402.43,1409.75
"2821",2012-03-20,1409.59,1409.59,1397.68,1405.52
"2822",2012-03-21,1405.52,1407.75,1400.64,1402.89
"2823",2012-03-22,1402.89,1402.89,1388.73,1392.78
"2824",2012-03-23,1392.78,1399.18,1386.87,1397.11
"2825",2012-03-26,1397.11,1416.58,1397.11,1416.51
"2826",2012-03-27,1416.55,1419.15,1411.95,1412.52
"2827",2012-03-28,1412.52,1413.65,1397.2,1405.54
"2828",2012-03-29,1405.39,1405.39,1391.56,1403.28
"2829",2012-03-30,1403.31,1410.89,1401.42,1408.47
"2830",2012-04-02,1408.47,1422.38,1404.46,1419.04
"2831",2012-04-03,1418.98,1419,1404.62,1413.38
"2832",2012-04-04,1413.09,1413.09,1394.09,1398.96
"2833",2012-04-05,1398.79,1401.6,1392.92,1398.08
"2834",2012-04-09,1397.45,1397.45,1378.24,1382.2
"2835",2012-04-10,1382.18,1383.01,1357.38,1358.59
"2836",2012-04-11,1358.98,1374.71,1358.98,1368.71
"2837",2012-04-12,1368.77,1388.13,1368.77,1387.57
"2838",2012-04-13,1387.61,1387.61,1369.85,1370.26
"2839",2012-04-16,1370.27,1379.66,1365.38,1369.57
"2840",2012-04-17,1369.57,1392.76,1369.57,1390.78
"2841",2012-04-18,1390.78,1390.78,1383.29,1385.14
"2842",2012-04-19,1385.08,1390.46,1370.3,1376.92
"2843",2012-04-20,1376.96,1387.4,1376.96,1378.53
"2844",2012-04-23,1378.53,1378.53,1358.79,1366.94
"2845",2012-04-24,1366.97,1375.57,1366.82,1371.97
"2846",2012-04-25,1372.11,1391.37,1372.11,1390.69
"2847",2012-04-26,1390.64,1402.09,1387.28,1399.98
"2848",2012-04-27,1400.19,1406.64,1397.31,1403.36
"2849",2012-04-30,1403.26,1403.26,1394,1397.91
"2850",2012-05-01,1397.86,1415.32,1395.73,1405.82
"2851",2012-05-02,1405.5,1405.5,1393.92,1402.31
"2852",2012-05-03,1402.32,1403.07,1388.71,1391.57
"2853",2012-05-04,1391.51,1391.51,1367.96,1369.1
"2854",2012-05-07,1368.79,1373.91,1363.94,1369.58
"2855",2012-05-08,1369.16,1369.16,1347.75,1363.72
"2856",2012-05-09,1363.2,1363.73,1343.13,1354.58
"2857",2012-05-10,1354.58,1365.88,1354.58,1357.99
"2858",2012-05-11,1358.11,1365.66,1348.89,1353.39
"2859",2012-05-14,1351.93,1351.93,1336.61,1338.35
"2860",2012-05-15,1338.36,1344.94,1328.41,1330.66
"2861",2012-05-16,1330.78,1341.78,1324.79,1324.8
"2862",2012-05-17,1324.82,1326.36,1304.86,1304.86
"2863",2012-05-18,1305.05,1312.24,1291.98,1295.22
"2864",2012-05-21,1295.73,1316.39,1295.73,1315.99
"2865",2012-05-22,1316.09,1328.49,1310.04,1316.63
"2866",2012-05-23,1316.02,1320.71,1296.53,1318.86
"2867",2012-05-24,1318.72,1324.14,1310.5,1320.68
"2868",2012-05-25,1320.81,1324.2,1314.23,1317.82
"2869",2012-05-29,1318.9,1334.93,1318.9,1332.42
"2870",2012-05-30,1331.25,1331.25,1310.76,1313.32
"2871",2012-05-31,1313.09,1319.74,1298.9,1310.33
"2872",2012-06-01,1309.87,1309.87,1277.25,1278.04
"2873",2012-06-04,1278.29,1282.55,1266.74,1278.18
"2874",2012-06-05,1277.82,1287.62,1274.16,1285.5
"2875",2012-06-06,1285.61,1315.13,1285.61,1315.13
"2876",2012-06-07,1316.15,1329.05,1312.68,1314.99
"2877",2012-06-08,1314.99,1325.81,1307.77,1325.66
"2878",2012-06-11,1325.72,1335.52,1307.73,1308.93
"2879",2012-06-12,1309.4,1324.31,1306.62,1324.18
"2880",2012-06-13,1324.02,1327.28,1310.51,1314.88
"2881",2012-06-14,1314.88,1333.68,1314.14,1329.1
"2882",2012-06-15,1329.19,1343.32,1329.19,1342.84
"2883",2012-06-18,1342.42,1348.22,1334.46,1344.78
"2884",2012-06-19,1344.83,1363.46,1344.83,1357.98
"2885",2012-06-20,1358.04,1361.57,1346.45,1355.69
"2886",2012-06-21,1355.43,1358.27,1324.41,1325.51
"2887",2012-06-22,1325.92,1337.82,1325.92,1335.02
"2888",2012-06-25,1334.9,1334.9,1309.27,1313.72
"2889",2012-06-26,1314.09,1324.24,1310.3,1319.99
"2890",2012-06-27,1320.71,1334.4,1320.71,1331.85
"2891",2012-06-28,1331.52,1331.52,1313.29,1329.04
"2892",2012-06-29,1330.12,1362.17,1330.12,1362.16
"2893",2012-07-02,1362.33,1366.35,1355.7,1365.51
"2894",2012-07-03,1365.75,1374.81,1363.53,1374.02
"2895",2012-07-05,1373.72,1373.85,1363.02,1367.58
"2896",2012-07-06,1367.09,1367.09,1348.03,1354.68
"2897",2012-07-09,1354.66,1354.87,1346.65,1352.46
"2898",2012-07-10,1352.96,1361.54,1336.27,1341.47
"2899",2012-07-11,1341.4,1345,1333.25,1341.45
"2900",2012-07-12,1341.29,1341.29,1325.41,1334.76
"2901",2012-07-13,1334.81,1357.7,1334.81,1356.78
"2902",2012-07-16,1356.5,1357.26,1348.51,1353.64
"2903",2012-07-17,1353.68,1365.36,1345.07,1363.67
"2904",2012-07-18,1363.58,1375.26,1358.96,1372.78
"2905",2012-07-19,1373.01,1380.39,1371.21,1376.51
"2906",2012-07-20,1376.51,1376.51,1362.19,1362.66
"2907",2012-07-23,1362.34,1362.34,1337.56,1350.52
"2908",2012-07-24,1350.52,1351.53,1329.24,1338.31
"2909",2012-07-25,1338.35,1343.98,1331.5,1337.89
"2910",2012-07-26,1338.17,1363.13,1338.17,1360.02
"2911",2012-07-27,1360.05,1389.19,1360.05,1385.97
"2912",2012-07-30,1385.94,1391.74,1381.37,1385.3
"2913",2012-07-31,1385.27,1387.16,1379.17,1379.32
"2914",2012-08-01,1379.32,1385.03,1373.35,1375.14
"2915",2012-08-02,1375.13,1375.13,1354.65,1365
"2916",2012-08-03,1365.45,1394.16,1365.45,1390.99
"2917",2012-08-06,1391.04,1399.63,1391.04,1394.23
"2918",2012-08-07,1394.46,1407.14,1394.46,1401.35
"2919",2012-08-08,1401.23,1404.14,1396.13,1402.22
"2920",2012-08-09,1402.26,1405.95,1398.8,1402.8
"2921",2012-08-10,1402.58,1405.98,1395.62,1405.87
"2922",2012-08-13,1405.87,1405.87,1397.32,1404.11
"2923",2012-08-14,1404.36,1410.03,1400.6,1403.93
"2924",2012-08-15,1403.89,1407.73,1401.83,1405.53
"2925",2012-08-16,1405.57,1417.44,1404.15,1415.51
"2926",2012-08-17,1415.84,1418.71,1414.67,1418.16
"2927",2012-08-20,1417.85,1418.13,1412.12,1418.13
"2928",2012-08-21,1418.13,1426.68,1410.86,1413.17
"2929",2012-08-22,1413.09,1416.12,1406.78,1413.49
"2930",2012-08-23,1413.49,1413.49,1400.5,1402.08
"2931",2012-08-24,1401.99,1413.46,1398.04,1411.13
"2932",2012-08-27,1411.13,1416.17,1409.11,1410.44
"2933",2012-08-28,1410.44,1413.63,1405.59,1409.3
"2934",2012-08-29,1409.32,1413.95,1406.57,1410.49
"2935",2012-08-30,1410.08,1410.08,1397.01,1399.48
"2936",2012-08-31,1400.07,1413.09,1398.96,1406.58
"2937",2012-09-04,1406.54,1409.31,1396.56,1404.94
"2938",2012-09-05,1404.94,1408.81,1401.25,1403.44
"2939",2012-09-06,1403.74,1432.12,1403.74,1432.12
"2940",2012-09-07,1432.12,1437.92,1431.45,1437.92
"2941",2012-09-10,1437.92,1438.74,1428.98,1429.08
"2942",2012-09-11,1429.13,1437.76,1429.13,1433.56
"2943",2012-09-12,1433.56,1439.15,1432.99,1436.56
"2944",2012-09-13,1436.56,1463.76,1435.34,1459.99
"2945",2012-09-14,1460.07,1474.51,1460.07,1465.77
"2946",2012-09-17,1465.42,1465.63,1457.55,1461.19
"2947",2012-09-18,1461.19,1461.47,1456.13,1459.32
"2948",2012-09-19,1459.5,1465.15,1457.88,1461.05
"2949",2012-09-20,1461.05,1461.23,1449.98,1460.26
"2950",2012-09-21,1460.34,1467.07,1459.51,1460.15
"2951",2012-09-24,1459.76,1460.72,1452.06,1456.89
"2952",2012-09-25,1456.94,1463.24,1441.59,1441.59
"2953",2012-09-26,1441.6,1441.6,1430.53,1433.32
"2954",2012-09-27,1433.36,1450.2,1433.36,1447.15
"2955",2012-09-28,1447.13,1447.13,1435.6,1440.67
"2956",2012-10-01,1440.9,1457.14,1440.9,1444.49
"2957",2012-10-02,1444.99,1451.52,1439.01,1445.75
"2958",2012-10-03,1446.05,1454.3,1441.99,1450.99
"2959",2012-10-04,1451.08,1463.14,1451.08,1461.4
"2960",2012-10-05,1461.4,1470.96,1456.89,1460.93
"2961",2012-10-08,1460.93,1460.93,1453.1,1455.88
"2962",2012-10-09,1455.9,1455.9,1441.18,1441.48
"2963",2012-10-10,1441.48,1442.52,1430.64,1432.56
"2964",2012-10-11,1432.82,1443.9,1432.82,1432.84
"2965",2012-10-12,1432.84,1438.43,1425.53,1428.59
"2966",2012-10-15,1428.75,1441.31,1427.24,1440.13
"2967",2012-10-16,1440.31,1455.51,1440.31,1454.92
"2968",2012-10-17,1454.22,1462.2,1453.35,1460.91
"2969",2012-10-18,1460.94,1464.02,1452.63,1457.34
"2970",2012-10-19,1457.34,1457.34,1429.85,1433.19
"2971",2012-10-22,1433.21,1435.46,1422.06,1433.82
"2972",2012-10-23,1433.74,1433.74,1407.56,1413.11
"2973",2012-10-24,1413.2,1420.04,1407.1,1408.75
"2974",2012-10-25,1409.74,1421.12,1405.14,1412.97
"2975",2012-10-26,1412.97,1417.09,1403.28,1411.94
"2976",2012-10-31,1410.99,1418.76,1405.95,1412.16
"2977",2012-11-01,1410.99,1427.59,1427.59,1427.59
"2978",2012-11-02,1427.59,1434.27,1412.91,1414.2
"2979",2012-11-05,1414.02,1419.9,1408.13,1417.26
"2980",2012-11-06,1417.26,1433.38,1417.26,1428.39
"2981",2012-11-07,1428.27,1428.27,1388.14,1394.53
"2982",2012-11-08,1394.53,1401.23,1377.51,1377.51
"2983",2012-11-09,1377.55,1391.39,1373.03,1379.85
"2984",2012-11-12,1379.86,1384.87,1377.19,1380.03
"2985",2012-11-13,1380.03,1388.81,1371.39,1374.53
"2986",2012-11-14,1374.64,1380.13,1352.5,1355.49
"2987",2012-11-15,1355.41,1360.62,1348.05,1353.33
"2988",2012-11-16,1353.36,1362.03,1343.35,1359.88
"2989",2012-11-19,1359.88,1386.89,1359.88,1386.89
"2990",2012-11-20,1386.82,1389.77,1377.04,1387.81
"2991",2012-11-21,1387.79,1391.25,1386.39,1391.03
"2992",2012-11-23,1391.03,1409.16,1391.03,1409.15
"2993",2012-11-26,1409.15,1409.15,1397.68,1406.29
"2994",2012-11-27,1406.29,1409.01,1398.03,1398.94
"2995",2012-11-28,1398.77,1410.31,1385.43,1409.93
"2996",2012-11-29,1409.96,1419.7,1409.04,1415.95
"2997",2012-11-30,1415.95,1418.86,1411.63,1416.18
"2998",2012-12-03,1416.34,1423.73,1408.46,1409.46
"2999",2012-12-04,1409.46,1413.14,1403.65,1407.05
"3000",2012-12-05,1407.05,1415.56,1398.23,1409.28
"3001",2012-12-06,1409.43,1413.95,1405.93,1413.94
"3002",2012-12-07,1413.95,1420.34,1410.9,1418.07
"3003",2012-12-10,1418.07,1421.64,1415.64,1418.55
"3004",2012-12-11,1418.55,1434.27,1418.55,1427.84
"3005",2012-12-12,1427.84,1438.59,1426.76,1428.48
"3006",2012-12-13,1428.48,1431.36,1416,1419.45
"3007",2012-12-14,1419.45,1419.45,1411.88,1413.58
"3008",2012-12-17,1413.54,1430.67,1413.54,1430.36
"3009",2012-12-18,1430.47,1448,1430.47,1446.79
"3010",2012-12-19,1446.79,1447.75,1435.8,1435.81
"3011",2012-12-20,1435.81,1443.7,1432.82,1443.69
"3012",2012-12-21,1443.67,1443.67,1422.58,1430.15
"3013",2012-12-24,1430.15,1430.15,1424.66,1426.66
"3014",2012-12-26,1426.66,1429.42,1416.43,1419.83
"3015",2012-12-27,1419.83,1422.8,1401.8,1418.1
"3016",2012-12-28,1418.1,1418.1,1401.58,1402.43
"3017",2012-12-31,1402.43,1426.74,1398.11,1426.19
"3018",2013-01-02,1426.19,1462.43,1426.19,1462.42
"3019",2013-01-03,1462.42,1465.47,1455.53,1459.37
"3020",2013-01-04,1459.37,1467.94,1458.99,1466.47
